externalId,name,quantity,category,roomId,boxId,barcode,notes,tags,currencyCode,purchasePrice,purchaseDate,warrantyExpiryDate,warrantyProvider,warrantyType,warrantyValue,warrantyRecurringInterval,createdAt,updatedAt
IE288 34715,"TIP,EAR,9.7MM,SM,BEIGE,FOAM,DISP,STD,LTX-FREE",,,AUDIOLOGY,P01R08B02,IE288 34715,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34716,"LOCK,BRASS,TUGE,W/13T,TUBING",,,AUDIOLOGY,P01R02B06,IE288 34716,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34717,"OTO BLOCK,FOAM,SM,GRAY,DISP",,,AUDIOLOGY,P01R05B03,IE288 34717,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34718,"TIP,PROBE,STRAIGHT,FOR WA PENLIGHT",,,AUDIOLOGY,P01R02B05,IE288 34718,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34720,"PENLIGHT,W/PROBE TIP,WELCH ALLYN PRO",,,AUDIOLOGY,P01R01B01,IE288 34720,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34964,"GEL,DREVE,FOTOPLAST",,,AUDIOLOGY,P01R01B05,IE288 34964,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34965,"NEEDLE,SUCTION,BLACK,1IN,22GA",,,AUDIOLOGY,P01R02B03,IE288 34965,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34967,"TUBING,13,THICK,SINGLE,BEND",,,AUDIOLOGY,P01R03B04,IE288 34967,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34968,"TUBING,13,MEDIUM,SINGLE,BEND",,,AUDIOLOGY,P01R03B03,IE288 34968,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34969,"NEEDLE,SUCTION,ORANGE,1IN,15GA",,,AUDIOLOGY,P01R02B02,IE288 34969,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 34970,"NEEDLE,SUCTION,PINK,1IN,15GA",,,AUDIOLOGY,P01R02B01,IE288 34970,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35004,"TUBING,QUILL,PREF,#13,STD",,,AUDIOLOGY,P01R03B01,IE288 35004,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35071,"PULLER,TUBING,WIRE,LOOP",,,AUDIOLOGY,P01R01B02,IE288 35071,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35072,"CEMENT,TUBING,THICK,.05 BOTTLE,W/BRUSH CAP",,,AUDIOLOGY,P01R01B04,IE288 35072,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35073,"DEBONDER,GLUE,SUPER",,,AUDIOLOGY,P01R01B03,IE288 35073,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35074,"TUBING,THICK,13,DOUBLE,BEND",,,AUDIOLOGY,P01R03B07,IE288 35074,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35077,"TIP,OAE,PED,FOAM BIO",,,AUDIOLOGY,P01R05B05,IE288 35077,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35078,"TIP,OAE,ADULT FOAM BIO",,,AUDIOLOGY,P01R05B04,IE288 35078,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35246,"TAPE,MEDICAL,ELECTRODE TAPE,3/4IN X 5 1/2YD,W/DISPENSER",,,AUDIOLOGY,P01R04B01,IE288 35246,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35248,"TIP,JUMBO,FOAM,OAE",,,AUDIOLOGY,P01R05B07,IE288 35248,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35249,"TUBING,TRS,13 THICK",,,AUDIOLOGY,P01R03B08,IE288 35249,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35250,"EARGENE,(.5OZ)",,,AUDIOLOGY,P01R09B02,IE288 35250,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35442,"GLOVE,EXAM,NITRILE,XSM,LTX-FREE,POWDER-FREE,TEXTURED",,,AUDIOLOGY,P02R06B01,IE288 35442,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35511,"JELLY,SURGILUBE,STERILE,5GM",,,AUDIOLOGY,P01R06B04,IE288 35511,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 35576,SOFT TISSUE MASSAGE CREAM,,,AUDIOLOGY,P02R01B05,IE288 35576,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 36143,"SPECULA,OTOSCOPE,4MM,PLSTC,DISP,ALL-SPEC,GRAY",,,AUDIOLOGY,P03R02B02,IE288 36143,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 36145,"IMPRESSION MATERIAL,DENTAL,VINYL POLYSILOXANE,SILICLONE,48ML",,,AUDIOLOGY,P01R07B01,IE288 36145,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 36146,"SYRINGE,WESTONE BEST,ADULT",,,AUDIOLOGY,P01R04B03,IE288 36146,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 36504,"SYRINGE,W/O NEEDLE,CAPACITY 10ML,BONDED TEXIUM,MALE LL",,,AUDIOLOGY,P02R02B06,IE288 36504,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 37163,"BASIN,WASH,PLSTC,SZ 8QT,RECTANGLE,MAUVE,LTX-FREE,NON-STER",,,AUDIOLOGY,P03R03B01,IE288 37163,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 42735,"MASK,EARLOOP,NON/SENSITIVE,LEVEL 3",,,AUDIOLOGY,P02R01B02,IE288 42735,Notes,Level 3 Procedure Mask with Ear Loops & No Shield,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43240,"BANDAGE,COMPRESSION,COMPRILAN,12CM",,,AUDIOLOGY,P02R03B04,IE288 43240,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43241,"LYMPHEDEMA BANDAGE,GRAY FOAM",,,AUDIOLOGY,,IE288 43241,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43715,"TUBULAR,BANDAGE,TG,SIZE 7",,,AUDIOLOGY,P02R05B02,IE288 43715,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43716,"TUBULAR,BANDAGE,TG,SIZE 9",,,AUDIOLOGY,P02R05B01,IE288 43716,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43799,"MUSHROOM,EARTIPS,12MM",,,AUDIOLOGY,P01R04B07,IE288 43799,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43800,"MUSHROOMS,EARTIPS,13MM",,,AUDIOLOGY,P01R04B08,IE288 43800,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43801,"MUSHROO,.EARTIPS,14MM",,,AUDIOLOGY,P01R05B01,IE288 43801,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43802,"MUSHROOM,EARTIPS,15MM",,,AUDIOLOGY,P01R04B04,IE288 43802,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43803,"MUSHROOM,EARTIPS,19MM",,,AUDIOLOGY,P01R04B05,IE288 43803,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 43822,"MUSHROOM,EARTIP,11MM",,,AUDIOLOGY,P01R04B06,IE288 43822,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 47370,"TRAINER,STRENGTH,MUSCLE,EXPIRATORY,LITE",,,AUDIOLOGY,P03R01B03,IE288 47370,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 47371,"TRAINER,STRENGTH,MUSCLE,EXP,CALIBRATED,150",,,AUDIOLOGY,P03R01B01,IE288 47371,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE288 78758,"BANDAGE,COMPRESSION,10CM X 5M,COMPRILAN,REUSABLE",,,AUDIOLOGY,P03R01B06,IE288 78758,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 236,"BARREL,NEBULIZER,HANDHELD,SM VOL,8LPM,7FT TUBING",,,BLGL,P01R06B01,IE829 236,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 1583,"GEL/PASTE,TRANSMISSION,U/S,250ML,BOTTLE,VISCOUS,BLU",,,BLGL,,IE829 1583,Notes,Aquasonic Unltrasound Gel Ref # 03-08,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 1606,"SPONGE,GAUZE,2 X 2IN,100% COTTON,NON-STER,8-PLY,GEN USE",,,BLGL,P01R03B02,IE829 1606,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 2198,"BANDAGE,ADH,PLSTC,7/8IN,STER,LTX-FREE,TAN,SPOT,FLEX",,,BLGL,P01R02B07,IE829 2198,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 3769,"BANDAGE,COHESIVE,2IN X 5YD,SELF-ADHERENT,NON-STER,LTX,TAN",,,BLGL,P01R02B06,IE829 3769,Notes,Coban,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 6353,"APPLICATOR,TIPPED,COTTON,L 6IN,REG TIP,STER,WOOD SHAFT,DISP",,,BLGL,P01R04B03,IE829 6353,Notes,Q-Tip; Qtip,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 6357,"TISSUE,FACIAL,2-PLY,8 X 8IN,100 SHT,POP-UP DISPENSER,WHT",,,BLGL,P01R03B03,IE829 6357,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 6555,"BAG,TRANSPORT,SPECIMEN,6 X 9IN,POLYETHYLENE,BIOHAZARD LOGO",,,BLGL,P01R04B04,IE829 6555,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 9295,"PAD,ALCOHOL,MED,30MM X 65MM,70% ISOPROPYL",,,BLGL,P01R03B06,IE829 9295,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 9296,"BANDAGE,ADH,PLSTC,1 X 3IN,STER,LTX-FREE,NON-STICK PAD,STRIP",,,BLGL,P01R02B08,IE829 9296,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 20640,"KIT,PREVENT FILTER II",,,BLGL,P01R07B01,IE829 20640,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 23158,"WRAP,EZ",,,BLGL,P01R02B03,IE829 23158,Notes,McKesson Nasal Cannula Ear Cushion; Salter Labs; Easy Ears; Ref 1016-0 or 32648,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 27104,"PAPER,EKG,FOR ZOLL M SERIES,FAN FOLD,DEFIBRILLATOR,3 CHANNEL",,,BLGL,P01R02B01,IE829 27104,Notes,Recording Paper,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 28416,"MOUTHPIECE,SPIROMTER,FREE FLOW",,,BLGL,P01R04B02,IE829 28416,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 32704,"CIRCUIT,PATIENT",,,BLGL,P01R01B01,IE829 32704,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 32705,"SENSOR,FLOW",,,BLGL,P01R05B04,IE829 32705,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 41993,"ASPIRATOR,SAFE PICO",,,BLGL,P01R03B05,IE829 41993,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 48403,"MASK,O2,LARGE,PREVENT",,,BLGL,P01R05B03,IE829 48403,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 48404,"MASK,O2,MEDIUM,PREVENT",,,BLGL,P01R05B02,IE829 48404,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 48405,"MASK,O2,SMALL,PREVENT",,,BLGL,P01R05B01,IE829 48405,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 48407,"CPLR,SIL,CCM,XPR,INDR,CALORIMETER,PNMTCH",,,BLGL,P01R04B01,IE829 48407,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 49948,PAPER THRM 2.25IN PRNTR RPDPT 500,,,BLGL,P01R02B02,IE829 49948,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 49949,FLTR 405 ANLY,,,BLGL,P01R02B04,IE829 49949,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 49950,CPLL LL 1200 SER RAPIDLAB NS DISP ANLY,,,BLGL,P01R02B05,IE829 49950,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE829 50261,"KIT,ABG,3ML SYR,DRY LI HEP,23GA X 1IN,LL,25 IU,NEEDLE PRO",,,BLGL,P01R03B01,IE829 50261,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
IE325 177,"TUB,SUC12,FT,MOLDED FM CON,STER,DIA 6MM",,,BRONCH-LAB,P02R01B02,IE325 177,Notes,,USD,00.00,,1/1/2027,,,,,1/1/2026,3/6/2026
